"Level";"Name";"Type";"Cast Time";"Range";"Components";"Duration";"Description";"Source"
"1";"Thunderwave";"1st level Evocation";"1 action";"Self (15-foot cube)";"V, S";"Instantaneous";"A wave of thunderous force sweeps out from you. Each creature in a 15-foot cube originating from you must make a Constitution saving throw. On a failed save, a creature takes 2d8 thunder damage and is pushed 10 feet away from you. On a successful save, the creature takes half as much damage and isn't pushed.<br> In addition, unsecured objects that are completely within the area of effect are automatically pushed 10 feet away from you by the spell's effect, and the spell emits a thunderous boom audible out to 300 feet.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st. ";"Sorcerer"
"1";"Witch Bolt";"1st level Evocation";"1 action";"30 feet";"V, S, M";"Concentration, up to 1 minute";"(a twig from a tree that has been struck by lightning)A beam of crackling, blue energy lances out toward a creature within range, forming a sustained arc of lightning between you and the target. Make a ranged spell attack against that creature. On a hit, the target takes 1d12 lightning damage, and on each of your turns for the duration, you can use your action to deal 1d12 lightning damage to the target automatically. The spell ends if you use your action to do anything else. The spell also ends if the target is ever outside the spell's range or if it has total cover from you.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the initial damage increases by 1d12 for each slot level above 1st. ";"Sorcerer"
"1";"Arms of Hadar";"1st level Conjuration";"1 action";"Self (10-foot radius)";"V, S";"Instantaneous";"You invoke the power of Hadar, the Dark Hunger. Tendrils of dark energy erupt from you and batter all creatures within 10 feet of you. Each creature in that area must make a Strength saving throw. On a failed save, a target takes 2d6 necrotic damage and can't take reactions until its next turn. On a successful save, the creature takes half damage, but suffers no other effect.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st. ";"Sorcerer (Aberrant Mind)"
"1";"Dissonant Whispers";"1st level Enchantment ";"1 action";"60 feet";"V";"Instantaneous";"You whisper a discordant melody that only 1 creature of your choice within range can hear, wracking it with terrible pain. The target must make a Wisdom saving throw. On a failed save, it takes 3d6 psychic damage and must immediately use its reaction, if available, to move as far as its speed allows away from you. The creature doesn't move into obviously dangerous ground, such as a fire or a pit. On a successful save, the target takes half as much damage and doesn't have to move away. A deafened creature automatically succeeds on the save.<br><br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st. ";"Sorcerer (Aberrant Mind)"
"1";"Alarm (ritual)";"1st level Abjuration";"1 minute";"30 feet";"V, S, M";"8 hours";"(a tiny bell and a piece of fine silver wire)You set an alarm against unwanted intrusion. Choose a door, a window, or an area within range that is no larger than a 20-foot cube. Until the spell ends, an alarm alerts you whenever a tiny or larger creature touches or enters the warded area. When you cast the spell, you can designate creatures that won't set off the alarm. You also choose whether the alarm is mental or audible.<br> A mental alarm alerts you with a ping in your mind if you are within 1 mile of the warded area. This ping awakens you if you are sleeping.<br> An audible alarm produces the sound of a hand bell for 10 seconds within 60 feet. ";"Sorcerer (Clockwork Soul)"
"1";"Protection from Evil and Good";"1st level Abjuration";"1 action";"Touch";"V, S, M";"Concentration, up to 10 minutes";"(holy water or powdered silver and iron, which the spell consumes)Until the spell ends, one willing creature you touch is protected against certain types of creatures - aberrations, celestials, elementals, fey, fiends, and undead.<br> The protection grants several benefits. Creatures of those types have disadvantage on attack rolls against the target. The target also can't be charmed, frightened, or possessed by them. If the target is already charmed, frightened, or possessed by such a creature, the target has advantage on any new saving throw against the relevant effect. ";"Sorcerer (Clockwork Soul)"
"1";"Grease";"1st level Conjuration";"1 action";"60 feet";"V, S, M";"1 minute";"(a bit of pork rind or butter)Slick grease covers the ground in a 10-foot square centered on a point within range and turns it into difficult terrain for the duration.<br> When the grease appears, each creature standing in its area must succeed on a Dexterity saving throw or fall prone. A creature that enters the area or ends its turn there must also succeed on a Dexterity saving throw or fall prone. ";"Sorcerer (TCE)"
"2";"Aganazzar's Scorcher";"2nd level Evocation";"1 action";"30 feet";"V, S, M";"Instantaneous";"(a red dragon's scale)A line of roaring flame 30 feet long and 5 feet wide emanates from you in a direction you choose. Each creature in the line must make a Dexterity saving throw. A creature takes 3d8 fire damage on a failed save, or half as much damage on a successful one.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, the damage increases by 1d8 for each slot level above 2nd.";"Sorcerer (XGE)"
"2";"Alter Self";"2nd level Transmutation";"1 action";"Self";"V, S";"Concentration, up to 1 hour";"You assume a different form. When you cast the spell, choose one of the following options, the effects of which last for the duration of the spell. While the spell lasts, you can end one option as an action to gain the benefits of a different one.<br> <b>Aquatic Adaptation</b>: You adapt your body to an aquatic environment, sprouting gills, and growing webbing between your fingers. You can breathe underwater and gain a swimming speed equal to your walking speed.<br> <b>Change Appearance</b>: You transform your appearance. You decide what you look like, including your height, weight, facial features, sound of your voice, hair length, coloration, and distinguishing characteristics, if any. You can make yourself appear as a member of another race, though none of your statistics change. You also don't appear as a creature of a different size than you, and your basic shape stays the same, if you're bipedal, you can't use this spell to become quadrupedal, for instance. At any time for the duration of the spell, you can use your action to change your appearance in this way again.<br> <b>Natural Weapons</b>: You grow claws, fangs, spines, horns, or a different natural weapon of your choice. Your unarmed strikes deal 1d6 bludgeoning, piercing, or slashing damage, as appropriate to the natural weapon you chose, and you are proficient with you unarmed strikes. Finally, the natural weapon is magic and you have a +1 bonus to the attack and damage rolls you make using it. ";"Sorcerer"
"2";"Blindness/Deafness";"2nd level Necromancy";"1 action";"30 feet";"V";"1 minute";"You can blind or deafen a foe. Choose one creature that you can see within range to make a Constitution saving throw. If it fails, the target is either blinded or deafened (your choice) for the duration. At the end of each of its turns, the target can make a Constitution saving throw. On a success, the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, you can target one additional creature for each slot level above 2nd. ";"Sorcerer"
